층,블록,열,넘버,전체_좌석,X,Y,Z,대칭점,무대_밑_좌우시야각,무대_위_좌우시야각,무대가_보이는_면적
3층,G블록,2,2,3층 G블록2열 2,-1594,1837,1167,3층 A블록2열 4,17.090330218601977,34.120298804554054,1671.4470471737836
3층,G블록,2,3,3층 G블록2열 3,-1636,1792,1167,3층 A블록2열 3,16.994916147466814,33.412426006111865,1659.3725668021207
3층,G블록,2,4,3층 G블록2열 4,-1679,1748,1167,3층 A블록2열 2,16.876113322348367,32.62885903563129,1648.4479079940609
3층,G블록,2,5,3층 G블록2열 5,-1722,1703,1167,3층 A블록2열 1,16.744795077995434,31.795311075101925,1638.446940726277
3층,N블록,1,1,3층 N블록1열 1,-320,3380,1583,3층 M블록1열 15,14.3316334405868,31.293488750233724,2041.6656783305968
3층,N블록,1,2,3층 N블록1열 2,-370,3378,1583,3층 M블록1열 14,14.31199049619666,31.219434086448683,2038.6092884250772
3층,N블록,1,3,3층 N블록1열 3,-420,3376,1583,3층 M블록1열 13,14.28862171646761,31.132421000186003,2035.1230371571783
3층,N블록,1,4,3층 N블록1열 4,-470,3374,1583,3층 M블록1열 12,14.2615579258804,31.032623277019276,2031.2176012025704
3층,N블록,1,5,3층 N블록1열 5,-520,3371,1583,3층 M블록1열 11,14.233950461596683,30.928621880356026,2026.9303903512803
3층,N블록,1,6,3층 N블록1열 6,-570,3368,1583,3층 M블록1열 10,14.202679437343885,30.812064874022557,2022.2451695647867
3층,N블록,1,7,3층 N블록1열 7,-620,3366,1583,3층 M블록1열 9,14.16471785230057,30.67500763647729,2017.1565390570968
3층,N블록,1,8,3층 N블록1열 8,-669,3363,1583,3층 M블록1열 8,14.127259016933298,30.537582099198865,2011.8372150705775
3층,N블록,1,9,3층 N블록1열 9,-719,3361,1583,3층 M블록1열 7,14.082347518928195,30.377249405641894,2006.047922813878
3층,N블록,1,10,3층 N블록1열 10,-769,3354,1583,3층 M블록1열 6,14.048928223382388,30.24469179355043,1999.9936509524564
3층,N블록,1,11,3층 N블록1열 11,-819,3349,1583,3층 M블록1열 5,14.00594568973135,30.084545717704923,1993.5890987439147
3층,N블록,1,12,3층 N블록1열 12,-869,3345,1583,3층 M블록1열 4,13.956556634584473,29.905443756748255,1986.880392704049
3층,N블록,1,13,3층 N블록1열 13,-918,3340,1583,3층 M블록1열 3,13.90800763814072,29.727412068609976,1980.0478120605885
3층,N블록,1,14,3층 N블록1열 14,-968,3336,1583,3층 M블록1열 2,13.851991597256152,29.5271056018378,1972.8290718761377
3층,N블록,1,15,3층 N블록1열 15,-1018,3329,1583,3층 M블록1열 1,13.801168374856788,29.33790935141832,1965.381624943608
3층,N블록,2,1,3층 N블록2열 1,-329,3479,1643,3층 M블록2열 15,13.976164734940912,30.28501349718469,2039.683559352031
3층,N블록,2,2,3층 N블록2열 2,-379,3478,1643,3층 M블록2열 14,13.954426617096225,30.207757956304714,2036.7842318348005
3층,N블록,2,3,3층 N블록2열 3,-429,3476,1643,3층 M블록2열 13,13.932257228082635,30.12683826103086,2033.5245695040355
3층,N블록,2,4,3층 N블록2열 4,-479,3473,1643,3층 M블록2열 12,13.909637491867723,30.04220730205726,2029.9093404549255
3층,N블록,2,5,3층 N블록2열 5,-529,3470,1643,3층 M블록2열 11,13.88358360332065,29.94594796699797,2025.9180551842092
3층,N블록,2,6,3층 N블록2열 6,-579,3468,1643,3층 M블록2열 10,13.85118855831268,29.830475048163677,2021.5392728785316
3층,N블록,2,7,3층 N블록2열 7,-629,3465,1643,3층 M블록2열 9,13.818387869647047,29.711606688428464,2016.8355187299483
3층,N블록,2,8,3층 N블록2열 8,-679,3463,1643,3층 M블록2열 8,13.7793740253137,29.574159058636205,2011.7772841207302
3층,N블록,2,9,3층 N블록2열 9,-729,3460,1643,3층 M블록2열 7,13.739997626138729,29.43359938580491,2006.4206531388945
3층,N블록,2,10,3층 N블록2열 10,-778,3454,1643,3층 M블록2열 6,13.706952884277266,29.308082503720566,2000.9194644329414
3층,N블록,2,11,3층 N블록2열 11,-828,3449,1643,3층 M블록2열 5,13.666759479478637,29.16102542739262,1994.9963566390556
3층,N블록,2,12,3층 N블록2열 12,-878,3444,1643,3층 M블록2열 4,13.623318210236551,29.003496573626887,1988.7984361842673
3층,N블록,2,13,3층 N블록2열 13,-936,3440,1643,3층 M블록2열 3,13.563995360542233,28.795544465196716,1981.2843643874817
3층,N블록,2,14,3층 N블록2열 14,-977,3435,1643,3층 M블록2열 2,13.525487492501293,28.65567880758459,1975.798308450475
3층,N블록,2,15,3층 N블록2열 15,-1027,3429,1643,3층 M블록2열 1,13.47539607029575,28.475479039514177,1968.9148749670778
3층,A블록,3,1,3층 A블록3열 1,1807,1758,1216,3층 G블록3열 6,16.09875554218892,30.14282352086479,1651.8554311746834
3층,A블록,3,2,3층 A블록3열 2,1766,1801,1216,3층 G블록3열 5,16.224621618921308,30.881898840774376,1660.4132865000431
3층,A블록,3,3,3층 A블록3열 3,1726,1843,1216,3층 G블록3열 4,16.33500877153773,31.564514401765123,1669.453311841391
3층,A블록,3,4,3층 A블록3열 4,1686,1886,1216,3층 G블록3열 3,16.430610173000026,32.2048144665369,1679.3643186314569
3층,A블록,3,5,3층 A블록3열 5,1645,1928,1216,3층 G블록3열 2,16.52192965777179,32.82293009778133,1690.0814800715036
3층,A블록,3,6,3층 A블록3열 6,1605,1970,1216,3층 G블록3열 1,16.596342900306404,33.38018914105888,1701.5099317351853
3층,G블록,3,1,3층 G블록3열 1,-1605,1970,1216,3층 A블록3열 6,16.596342900306404,33.38018914105888,1701.5099317351853
3층,G블록,3,2,3층 G블록3열 2,-1645,1928,1216,3층 A블록3열 5,16.52192965777179,32.82293009778133,1690.0814800715036
3층,G블록,3,3,3층 G블록3열 3,-1686,1886,1216,3층 A블록3열 4,16.430610173000026,32.2048144665369,1679.3643186314569
3층,G블록,3,4,3층 G블록3열 4,-1726,1843,1216,3층 A블록3열 3,16.33500877153773,31.564514401765123,1669.4533118413913
3층,G블록,3,5,3층 G블록3열 5,-1766,1801,1216,3층 A블록3열 2,16.224621618921308,30.881898840774376,1660.4132865000431
3층,G블록,3,6,3층 G블록3열 6,-1807,1758,1216,3층 A블록3열 1,16.09875554218892,30.14282352086479,1651.8554311746832
3층,A블록,4,1,3층 A블록4열 1,1819,1894,1268,3층 G블록4열 14,15.697931696842145,29.848313645978408,1679.7544035069257
3층,A블록,4,2,3층 A블록4열 2,1785,1930,1268,3층 G블록4열 13,15.784346833725765,30.365794199623416,1687.0708054494785
3층,A블록,4,3,3층 A블록4열 3,1750,1967,1268,3층 G블록4열 12,15.865185258061024,30.872015504891603,1695.0352720393244
3층,A블록,4,4,3층 A블록4열 4,1716,2003,1268,3층 G블록4열 11,15.935622279610051,31.336991301841415,1703.2321637495613
3층,A블록,4,5,3층 A블록4열 5,1681,2039,1268,3층 G블록4열 10,16.00294861791218,31.791004829682198,1712.0338870410178
3층,A블록,4,6,3층 A블록4열 6,1647,2075,1268,3층 G블록4열 9,16.0578860652371,32.201263304791674,1721.1890368705658
3층,A블록,4,7,3층 A블록4열 7,1613,2112,1268,3층 G블록4열 8,16.10237083958119,32.57922900794172,1730.9411605983219
3층,A블록,4,8,3층 A블록4열 8,1578,2148,1268,3층 G블록4열 7,16.146601941805503,32.948150696448614,1741.2279181883857
3층,A블록,4,9,3층 A블록4열 9,1544,2184,1268,3층 G블록4열 6,16.179219401812293,33.27336833038962,1751.7970032764829
3층,A블록,4,10,3층 A블록4열 10,1509,2220,1268,3층 G블록4열 5,16.20880193773209,33.5849012219195,1762.9901578002812
3층,A블록,4,11,3층 A블록4열 11,1475,2257,1268,3층 G블록4열 4,16.22409678747899,33.84723706418573,1774.4694404824684
3층,A블록,4,12,3층 A블록4열 12,1440,2293,1268,3층 G블록4열 3,16.23964960635806,34.101398188691675,1786.3798868990998
3층,A블록,4,13,3층 A블록4열 13,1406,2329,1268,3층 G블록4열 2,16.244806696005835,34.314001911691065,1798.3163038752125
3층,A블록,4,14,3층 A블록4열 14,1372,2365,1268,3층 G블록4열 1,16.24365838360695,34.49963460517888,1810.4288412625651
3층,B블록,4,1,3층 B블록4열 1,1261,2481,1268,3층 F블록4열 7,16.203993402950044,34.93785044244138,1850.1580572827231
3층,B블록,4,2,3층 B블록4열 2,1222,2523,1268,3층 F블록4열 6,16.171583001649175,35.019006971438124,1864.0144643387682
3층,B블록,4,3,3층 B블록4열 3,1183,2564,1268,3층 F블록4열 5,16.135965281108838,35.07804982665692,1877.5170917677478
3층,B블록,4,4,3층 B블록4열 4,1144,2605,1268,3층 F블록4열 4,16.09389651267293,35.1077836826515,1890.668088575386
3층,B블록,4,5,3층 B블록4열 5,1104,2647,1268,3층 F블록4열 3,16.044574542615873,35.109654922430494,1903.712327644164
3층,B블록,4,6,3층 B블록4열 6,1065,2688,1268,3층 F블록4열 2,15.990427791867413,35.083984399193376,1915.9419972531107
3층,B블록,4,7,3층 B블록4열 7,1026,2729,1268,3층 F블록4열 1,15.930801517278926,35.032972039259384,1927.636658062837
3층,C블록,4,1,3층 C블록4열 1,865,2811,1268,3층 E블록4열 10,15.958520726121133,35.472065735974695,1968.060112313353
3층,C블록,4,2,3층 C블록4열 2,816,2816,1268,3층 E블록4열 9,16.029365435882873,35.76138946689287,1978.7885249960955
3층,C블록,4,3,3층 C블록4열 3,767,2820,1268,3층 E블록4열 8,16.09918779267032,36.04416704298781,1989.075301296978
3층,C블록,4,4,3층 C블록4열 4,718,2824,1268,3층 E블록4열 7,16.16407711428085,36.30929155320354,1998.8973721216637
3층,C블록,4,5,3층 C블록4열 5,669,2828,1268,3층 E블록4열 6,16.223927769771162,36.55610095131745,2008.2157895748937
3층,C블록,4,6,3층 C블록4열 6,620,2832,1268,3층 E블록4열 5,16.278642892926943,36.78397996379713,2016.9949421496424
3층,C블록,4,7,3층 C블록4열 7,571,2835,1268,3층 E블록4열 4,16.332236334083596,37.00424861989765,2025.2170882662797
3층,C블록,4,8,3층 C블록4열 8,522,2838,1268,3층 E블록4열 3,16.38060639354273,37.20489866840213,2032.8480217644028
3층,C블록,4,9,3층 C블록4열 9,472,2842,1268,3층 E블록4열 2,16.420573670311633,37.37737549814927,2039.974687842021
3층,C블록,4,10,3층 C블록4열 10,423,2844,1268,3층 E블록4열 1,16.462336830184398,37.54916683944603,2046.355773756177
3층,D블록,4,1,3층 D블록4열 1,271,2850,1268,3층 D블록4열 12,16.558316659821884,37.95146427129225,2061.899084259055
3층,D블록,4,2,3층 D블록4열 2,222,2851,1268,3층 D블록4열 11,16.582006929991884,38.049159528729106,2065.517605621087
3층,D블록,4,3,3층 D블록4열 3,172,2852,1268,3층 D블록4열 10,16.600565766757658,38.12668536056837,2068.474025476775
3층,D블록,4,4,3층 D블록4열 4,123,2853,1268,3층 D블록4열 9,16.613046466446676,38.18021999480243,2070.6387922153867
3층,D블록,4,5,3층 D블록4열 5,73,2854,1268,3층 D블록4열 8,16.620114176318644,38.212340677813344,2072.094986426244
3층,D블록,4,6,3층 D블록4열 6,24,2854,1268,3층 D블록4열 7,16.62565067602872,38.23428610088986,2072.8238757302006
3층,D블록,4,7,3층 D블록4열 7,-24,2854,1268,3층 D블록4열 6,16.62565067602872,38.23428610088986,2072.823875730201
3층,D블록,4,8,3층 D블록4열 8,-73,2854,1268,3층 D블록4열 5,16.620114176318644,38.212340677813344,2072.0949864262434
3층,D블록,4,9,3층 D블록4열 9,-123,2853,1268,3층 D블록4열 4,16.613046466446676,38.18021999480243,2070.638792215387
3층,D블록,4,10,3층 D블록4열 10,-172,2852,1268,3층 D블록4열 3,16.600565766757658,38.12668536056837,2068.4740254767753
3층,D블록,4,11,3층 D블록4열 11,-222,2851,1268,3층 D블록4열 2,16.582006929991884,38.049159528729106,2065.517605621087
3층,D블록,4,12,3층 D블록4열 12,-271,2850,1268,3층 D블록4열 1,16.558316659821884,37.95146427129225,2061.899084259055
3층,E블록,4,1,3층 E블록4열 1,-423,2844,1268,3층 C블록4열 10,16.462336830184398,37.54916683944603,2046.355773756177
3층,E블록,4,2,3층 E블록4열 2,-472,2842,1268,3층 C블록4열 9,16.420573670311633,37.37737549814927,2039.974687842021
3층,E블록,4,3,3층 E블록4열 3,-522,2838,1268,3층 C블록4열 8,16.38060639354273,37.20489866840213,2032.8480217644028
3층,E블록,4,4,3층 E블록4열 4,-571,2835,1268,3층 C블록4열 7,16.332236334083596,37.00424861989765,2025.2170882662797
3층,E블록,4,5,3층 E블록4열 5,-620,2832,1268,3층 C블록4열 6,16.278642892926943,36.78397996379713,2016.9949421496424
3층,E블록,4,6,3층 E블록4열 6,-669,2828,1268,3층 C블록4열 5,16.223927769771162,36.55610095131745,2008.215789574894
3층,E블록,4,7,3층 E블록4열 7,-718,2824,1268,3층 C블록4열 4,16.16407711428085,36.30929155320354,1998.8973721216635
3층,E블록,4,8,3층 E블록4열 8,-767,2820,1268,3층 C블록4열 3,16.09918779267032,36.04416704298781,1989.075301296978
3층,E블록,4,9,3층 E블록4열 9,-816,2816,1268,3층 C블록4열 2,16.029365435882873,35.76138946689287,1978.7885249960957
3층,E블록,4,10,3층 E블록4열 10,-865,2811,1268,3층 C블록4열 1,15.958520726121133,35.472065735974695,1968.0601123133526
3층,F블록,4,1,3층 F블록4열 1,-1026,2729,1268,3층 B블록4열 7,15.930801517278926,35.032972039259384,1927.636658062837
3층,F블록,4,2,3층 F블록4열 2,-1065,2688,1268,3층 B블록4열 6,15.990427791867413,35.083984399193376,1915.9419972531107
3층,F블록,4,3,3층 F블록4열 3,-1104,2647,1268,3층 B블록4열 5,16.044574542615873,35.109654922430494,1903.712327644164
3층,F블록,4,4,3층 F블록4열 4,-1144,2605,1268,3층 B블록4열 4,16.09389651267293,35.1077836826515,1890.668088575386
3층,F블록,4,5,3층 F블록4열 5,-1183,2564,1268,3층 B블록4열 3,16.135965281108838,35.07804982665692,1877.5170917677478
3층,F블록,4,6,3층 F블록4열 6,-1222,2523,1268,3층 B블록4열 2,16.171583001649175,35.019006971438124,1864.0144643387682
3층,F블록,4,7,3층 F블록4열 7,-1261,2481,1268,3층 B블록4열 1,16.203993402950044,34.93785044244138,1850.1580572827231
3층,G블록,4,1,3층 G블록4열 1,-1372,2365,1268,3층 A블록4열 14,16.24365838360695,34.49963460517888,1810.4288412625654
3층,G블록,4,2,3층 G블록4열 2,-1406,2329,1268,3층 A블록4열 13,16.244806696005835,34.314001911691065,1798.3163038752125
3층,G블록,4,3,3층 G블록4열 3,-1440,2293,1268,3층 A블록4열 12,16.23964960635806,34.101398188691675,1786.3798868990998
3층,G블록,4,4,3층 G블록4열 4,-1475,2257,1268,3층 A블록4열 11,16.22409678747899,33.84723706418573,1774.4694404824684
3층,G블록,4,5,3층 G블록4열 5,-1509,2220,1268,3층 A블록4열 10,16.20880193773209,33.5849012219195,1762.9901578002816
3층,G블록,4,6,3층 G블록4열 6,-1544,2184,1268,3층 A블록4열 9,16.179219401812293,33.27336833038962,1751.7970032764829
3층,G블록,4,7,3층 G블록4열 7,-1578,2148,1268,3층 A블록4열 8,16.146601941805503,32.948150696448614,1741.227918188386
3층,G블록,4,8,3층 G블록4열 8,-1613,2112,1268,3층 A블록4열 7,16.10237083958119,32.57922900794172,1730.9411605983216
3층,G블록,4,9,3층 G블록4열 9,-1647,2075,1268,3층 A블록4열 6,16.0578860652371,32.201263304791674,1721.1890368705658
3층,G블록,4,10,3층 G블록4열 10,-1681,2039,1268,3층 A블록4열 5,16.00294861791218,31.791004829682198,1712.0338870410174
3층,G블록,4,11,3층 G블록4열 11,-1716,2003,1268,3층 A블록4열 4,15.935622279610051,31.336991301841415,1703.2321637495613
3층,G블록,4,12,3층 G블록4열 12,-1750,1967,1268,3층 A블록4열 3,15.865185258061024,30.872015504891603,1695.0352720393244
3층,G블록,4,13,3층 G블록4열 13,-1785,1930,1268,3층 A블록4열 2,15.784346833725765,30.365794199623416,1687.070805449479
3층,G블록,4,14,3층 G블록4열 14,-1819,1894,1268,3층 A블록4열 1,15.697931696842145,29.848313645978408,1679.7544035069257
3층,A블록,5,1,3층 A블록5열 1,1823,2035,1328,3층 G블록5열 12,15.320519377427765,29.532296262924405,1708.90954600869
3층,A블록,5,2,3층 A블록5열 2,1788,2072,1328,3층 G블록5열 11,15.39237044933735,29.974805813255113,1716.5798792167209
3층,A블록,5,3,3층 A블록5열 3,1754,2108,1328,3층 G블록5열 10,15.454882161166752,30.38089807872557,1724.398468687119
3층,A블록,5,4,3층 A블록5열 4,1719,2144,1328,3층 G블록5열 9,15.514720888893946,30.777678321565965,1732.7219846590176
3층,A블록,5,5,3층 A블록5열 5,1685,2180,1328,3층 G블록5열 8,15.563296944241086,31.135523668248258,1741.294255658943
3층,A블록,5,6,3층 A블록5열 6,1651,2217,1328,3층 G블록5열 7,15.602340711187459,31.464562310939137,1750.3419421826338
3층,A블록,5,7,3층 A블록5열 7,1616,2253,1328,3층 G블록5열 6,15.641415705817442,31.786605363562597,1759.8204559316378
3층,A블록,5,8,3층 A블록5열 8,1582,2289,1328,3층 G블록5열 5,15.669928709880741,32.06995408673713,1769.48347082835
3층,A블록,5,9,3층 A블록5열 9,1547,2325,1328,3층 G블록5열 4,15.695828590578428,32.34180901226283,1779.6573161096735
3층,A블록,5,10,3층 A블록5열 10,1513,2362,1328,3층 G블록5열 3,15.708627318953914,32.56978945551628,1790.0265107050418
3층,A블록,5,11,3층 A블록5열 11,1478,2398,1328,3층 G블록5열 2,15.72189855943277,32.791555721879526,1800.7475073748876
3층,A블록,5,12,3층 A블록5열 12,1444,2434,1328,3층 G블록5열 1,15.725695025156122,32.976591914737,1811.4526770819155
3층,B블록,5,1,3층 B블록5열 1,1334,2550,1328,3층 F블록5열 7,15.701499827059274,33.41990982948057,1846.6739250658534
3층,B블록,5,2,3층 B블록5열 2,1293,2594,1328,3층 F블록5열 6,15.675976923082942,33.519798025087795,1859.8258217372593
3층,B블록,5,3,3층 B블록5열 3,1251,2637,1328,3층 F블록5열 5,15.649452824369547,33.606733531801346,1872.9737121198054
3층,B블록,5,4,3층 B블록5열 4,1210,2681,1328,3층 F블록5열 4,15.609932477043513,33.64558841440099,1885.6851912944294
3층,B블록,5,5,3층 B블록5열 5,1169,2724,1328,3층 F블록5열 3,15.567401373774619,33.664423355442885,1897.9941265250366
3층,B블록,5,6,3층 B블록5열 6,1127,2768,1328,3층 F블록5열 2,15.5177204323447,33.656311400282945,1910.181697238451
3층,B블록,5,7,3층 B블록5열 7,1086,2811,1328,3층 F블록5열 1,15.463260436525356,33.62213260735914,1921.6135440604241
3층,C블록,5,1,3층 C블록5열 1,914,2907,1328,3층 E블록5열 11,15.474178776863265,34.01751216870542,1962.2306081331333
3층,C블록,5,2,3층 C블록5열 2,865,2911,1328,3층 E블록5열 10,15.547057925628973,34.30195708551018,1972.2932612024708
3층,C블록,5,3,3층 C블록5열 3,816,2916,1328,3층 E블록5열 9,15.611901863543672,34.56149536512958,1982.014484745407
3층,C블록,5,4,3층 C블록5열 4,768,2920,1328,3층 E블록5열 8,15.674313813468208,34.80943431553727,1991.1476993427545
3층,C블록,5,5,3층 C블록5열 5,719,2925,1328,3층 E블록5열 7,15.730047578760733,35.03697271293533,2000.0467412090927
3층,C블록,5,6,3층 C블록5열 6,671,2929,1328,3층 E블록5열 6,15.783446916286422,35.25289452923251,2008.315707368904
3층,C블록,5,7,3층 C블록5열 7,622,2932,1328,3층 E블록5열 5,15.837414876409795,35.46807112325534,2016.2837174503425
3층,C블록,5,8,3층 C블록5열 8,573,2935,1328,3층 E블록5열 4,15.886639538400908,35.665986609224966,2023.7419364762413
3층,C블록,5,9,3층 C블록5열 9,525,2938,1328,3층 E블록5열 3,15.92994599710561,35.841979469158424,2030.5268085830655
3층,C블록,5,10,3층 C블록5열 10,476,2942,1328,3층 E블록5열 2,15.965611805206088,35.99297205092614,2036.8754493300335
3층,C블록,5,11,3층 C블록5열 11,427,2944,1328,3층 E블록5열 1,16.00421966444563,36.148175559327115,2042.6914689654493
3층,D블록,5,1,3층 D블록5열 1,274,2950,1328,3층 D블록5열 12,16.093694799710818,36.51446081621946,2056.9660123561725
3층,D블록,5,2,3층 D블록5열 2,224,2951,1328,3층 D블록5열 11,16.116154140644955,36.60484874354508,2060.3364193055518
3층,D블록,5,3,3층 D블록5열 3,174,2952,1328,3층 D블록5열 10,16.133318262551544,36.67489505131675,2063.0341503022073
