층,블록,열,넘버,전체_좌석,X,Y,Z,대칭점,무대까지의 거리,좌우면적시야각,상하면적시야각,좌우시야각,상하시야각,주성분
3층,A블록,4,6,3층 A블록4열 6,1647,2075,1268,3층 G블록4열 9,2937.0151514760696,24.305853902570185,13.926196145982376,38.44025938651758,-25.577453441397218,646.6407447892472
3층,A블록,4,7,3층 A블록4열 7,1613,2112,1268,3층 G블록4열 8,2944.509636594861,24.520219685567927,13.666401010906048,37.37009645470258,-25.50767354335182,654.1331605166395
3층,A블록,4,8,3층 A블록4열 8,1578,2148,1268,3층 G블록4열 7,2951.57788309914,24.732003875479684,13.409756583377334,36.302375842327656,-25.44222385229889,661.1994549484511
3층,A블록,4,9,3층 A블록4열 9,1544,2184,1268,3층 G블록4열 6,2960.002702701469,24.91869136817485,13.15136526746836,35.258771471605165,-25.364667102972607,669.6223561361112
3층,A블록,4,10,3층 A블록4열 10,1509,2220,1268,3층 G블록4열 5,2968.721105122541,25.09901656207211,12.89023748005682,34.20511180696688,-25.284923082430456,678.3388933602481
3층,A블록,4,11,3층 A블록4열 11,1475,2257,1268,3층 G블록4열 4,2979.5130474626217,25.250138152404578,12.622320549651254,33.16551430046065,-25.186931327150585,689.1289385912214
3층,A블록,4,12,3층 A블록4열 12,1440,2293,1268,3층 G블록4열 3,2989.8617024872574,25.39849482630345,12.35878250104122,32.12874928244254,-25.09370227174388,699.4758098867471
3층,A블록,4,13,3층 A블록4열 13,1406,2329,1268,3층 G블록4열 2,3001.4831333858933,25.52246861608057,12.095947552758131,31.11906842040873,-24.989857019993824,711.095480473715
3층,A블록,4,14,3층 A블록4열 14,1372,2365,1268,3층 G블록4열 1,3013.87342136328,25.631083126255383,11.833224087997376,30.119171315791636,-24.8801189601882,723.4840404759842
3층,B블록,4,1,3층 B블록4열 1,1261,2481,1268,3층 F블록4열 7,3058.3175113123884,25.889513272735662,10.990349830538886,26.942536790247026,-24.494572962721595,767.9227623194041
3층,B블록,4,2,3층 B블록4열 2,1222,2523,1268,3층 F블록4열 6,3076.7900480858293,25.93678522576533,10.691203173237287,25.84295051844616,-24.33794240155196,786.3933803484721
3층,B블록,4,3,3층 B블록4열 3,1183,2564,1268,3층 F블록4열 5,3095.385113358272,25.971272605023472,10.400758360912077,24.76805476877986,-24.182352887906124,804.9866009044582
3층,B블록,4,4,3층 B블록4열 4,1144,2605,1268,3층 F블록4열 4,3114.8972695740704,25.988022400242336,10.113889809484258,23.70894233871442,-24.021287154353555,824.496916305355
3층,B블록,4,5,3층 B블록4열 5,1104,2647,1268,3층 F블록4열 3,3135.801173544012,25.98771038194577,9.824177860535617,22.639842555150324,-23.85117624869469,845.3989312918168
3층,B블록,4,6,3층 B블록4열 6,1065,2688,1268,3층 F블록4열 2,3157.117831187173,25.97039493690462,9.546074715244847,21.613736120597675,-23.680251335762424,866.7137314194796
3층,B블록,4,7,3층 B블록4열 7,1026,2729,1268,3층 F블록4열 1,3179.2988220675325,25.937246737577485,9.272987543613633,20.604347551367123,-23.505061410911196,888.8928441301449
3층,C블록,4,1,3층 C블록4열 1,865,2811,1268,3층 E블록4열 10,3202.775358966033,26.225664673181257,8.59156068336875,17.10416125611837,-23.322530273677597,912.3674503897427
3층,C블록,4,2,3층 C블록4열 2,816,2816,1268,3층 E블록4열 9,3194.2974188387657,26.41469281046036,8.480378294988771,16.160146692563597,-23.38810816427144,903.8902561607529
3층,C블록,4,3,3층 C블록4열 3,767,2820,1268,3층 E블록4열 8,3185.673084294746,26.599361158191563,8.375312779748993,15.215569988448047,-23.455210161663175,895.2667065001646
3층,C블록,4,4,3층 C블록4열 4,718,2824,1268,3층 E블록4열 7,3177.786021745328,26.772501122155685,8.272316860303434,14.265158299224415,-23.51692472284993,887.3803980496326
3층,C블록,4,5,3층 C블록4열 5,669,2828,1268,3층 E블록4열 6,3170.641733151193,26.93370032048766,8.171901615695793,13.309385001633014,-23.573117413221272,880.2368312869189
3층,C블록,4,6,3층 C블록4열 6,620,2832,1268,3층 E블록4열 5,3164.245249660652,27.082573769437342,8.074585498540605,12.348740751890228,-23.62366415063289,873.8410355570528
3층,C블록,4,7,3층 C블록4열 7,571,2835,1268,3층 E블록4열 4,3157.703279283853,27.22637286733843,7.985262904826291,11.387642692900329,-23.67559269437933,867.2997814039305
3층,C블록,4,8,3층 C블록4열 8,522,2838,1268,3층 E블록4열 3,3151.9124353319207,27.35739783345444,7.900019392809481,10.42205917016504,-23.721756161021528,861.5096142571033
3층,C블록,4,9,3층 C블록4열 9,472,2842,1268,3층 E블록4열 2,3147.6295843062603,27.47024222392137,7.813715101351761,9.429626605826416,-23.756018036723894,857.2273509786157
3층,C블록,4,10,3층 C블록4열 10,423,2844,1268,3층 E블록4열 1,3142.4654333818853,27.582351526964093,7.742567082910346,8.45982210246337,-23.79746636629582,852.0638536283901
3층,D블록,4,1,3층 D블록4열 1,271,2850,1268,3층 D블록4열 12,3131.0964533211045,27.84510980236841,7.559751658582667,5.431793449541068,-23.889244584591584,840.6966005543209
3층,D블록,4,2,3층 D블록4열 2,222,2851,1268,3층 D블록4열 11,3128.147854561865,27.90884149830596,7.518098211688505,4.4524897641125625,-23.913167331856688,837.748507610947
3층,D블록,4,3,3층 D블록4열 3,172,2852,1268,3층 D블록4열 10,3125.909787565853,27.95945358225733,7.482953483390095,3.4512455432768863,-23.93135844307804,835.51089921405
3층,D블록,4,4,3층 D블록4열 4,123,2853,1268,3층 D블록4열 9,3124.509881565428,27.9944628797394,7.455819527919809,2.468636329147905,-23.942751496793974,834.1113820858088
3층,D블록,4,5,3층 D블록4열 5,73,2854,1268,3층 D블록4열 8,3123.854830173771,28.015546574066462,7.435967035131274,1.4651997621770283,-23.94808644722584,833.4566668149871
3층,D블록,4,6,3층 D블록4열 6,24,2854,1268,3층 D블록4열 7,3123.093978733269,28.02982004562101,7.428335680048449,0.4818031871397651,-23.95428615398102,832.6961439702794
3층,D블록,4,7,3층 D블록4열 7,-24,2854,1268,3층 D블록4열 6,3123.093978733269,28.02982004562101,7.428335680048449,-0.4818031871397651,-23.95428615398102,832.6964061033187
3층,D블록,4,8,3층 D블록4열 8,-73,2854,1268,3층 D블록4열 5,3123.854830173771,28.015546574066462,7.435967035131274,-1.4651997621770283,-23.94808644722584,833.4574639812931
3층,D블록,4,9,3층 D블록4열 9,-123,2853,1268,3층 D블록4열 4,3124.509881565428,27.9944628797394,7.455819527919809,-2.468636329147905,-23.942751496793974,834.1127251884724
3층,D블록,4,10,3층 D블록4열 10,-172,2852,1268,3층 D블록4열 3,3125.909787565853,27.95945358225733,7.482953483390095,-3.4512455432768863,-23.93135844307804,835.5127769216032
3층,D블록,4,11,3층 D블록4열 11,-222,2851,1268,3층 D블록4열 2,3128.147854561865,27.90884149830596,7.518098211688505,-4.4524897641125625,-23.913167331856688,837.7509300620757
3층,D블록,4,12,3층 D블록4열 12,-271,2850,1268,3층 D블록4열 1,3131.0964533211045,27.84510980236841,7.559751658582667,-5.431793449541068,-23.889244584591584,840.6995558119114
3층,E블록,4,1,3층 E블록4열 1,-423,2844,1268,3층 C블록4열 10,3142.4654333818853,27.582351526964093,7.742567082910346,-8.45982210246337,-23.79746636629582,852.0684563353441
3층,E블록,4,2,3층 E블록4열 2,-472,2842,1268,3층 C블록4열 9,3147.6295843062603,27.47024222392137,7.813715101351761,-9.429626605826416,-23.756018036723894,857.2324813238437
3층,E블록,4,3,3층 E블록4열 3,-522,2838,1268,3층 C블록4열 8,3151.9124353319207,27.35739783345444,7.900019392809481,-10.42205917016504,-23.721756161021528,861.5152845517779
3층,E블록,4,4,3층 E블록4열 4,-571,2835,1268,3층 C블록4열 7,3157.703279283853,27.22637286733843,7.985262904826291,-11.387642692900329,-23.67559269437933,867.3059770403844
3층,E블록,4,5,3층 E블록4열 5,-620,2832,1268,3층 C블록4열 6,3164.245249660652,27.082573769437342,8.074585498540605,-12.348740751890228,-23.62366415063289,873.8477540948948
3층,E블록,4,6,3층 E블록4열 6,-669,2828,1268,3층 C블록4열 5,3170.641733151193,26.93370032048766,8.171901615695793,-13.309385001633014,-23.573117413221272,880.2440724792463
3층,E블록,4,7,3층 E블록4열 7,-718,2824,1268,3층 C블록4열 4,3177.786021745328,26.772501122155685,8.272316860303434,-14.265158299224415,-23.51692472284993,887.388159246323
3층,E블록,4,8,3층 E블록4열 8,-767,2820,1268,3층 C블록4열 3,3185.673084294746,26.599361158191563,8.375312779748993,-15.215569988448047,-23.455210161663175,895.2749847841455
3층,E블록,4,9,3층 E블록4열 9,-816,2816,1268,3층 C블록4열 2,3194.2974188387657,26.41469281046036,8.480378294988771,-16.160146692563597,-23.38810816427144,903.8990483574039
3층,E블록,4,10,3층 E블록4열 10,-865,2811,1268,3층 C블록4열 1,3202.775358966033,26.225664673181257,8.59156068336875,-17.10416125611837,-23.322530273677597,912.376756193222
3층,F블록,4,1,3층 F블록4열 1,-1026,2729,1268,3층 B블록4열 7,3179.2988220675325,25.937246737577485,9.272987543613633,-20.604347551367123,-23.505061410911196,888.9040542682078
3층,F블록,4,2,3층 F블록4열 2,-1065,2688,1268,3층 B블록4열 6,3157.117831187173,25.97039493690462,9.546074715244847,-21.613736120597675,-23.680251335762424,866.7254907321861
3층,F블록,4,3,3층 F블록4열 3,-1104,2647,1268,3층 B블록4열 5,3135.801173544012,25.98771038194577,9.824177860535617,-22.639842555150324,-23.85117624869469,845.4112488747993
3층,F블록,4,4,3층 F블록4열 4,-1144,2605,1268,3층 B블록4열 4,3114.8972695740704,25.988022400242336,10.113889809484258,-23.70894233871442,-24.021287154353555,824.5098155498606
3층,F블록,4,5,3층 F블록4열 5,-1183,2564,1268,3층 B블록4열 3,3095.385113358272,25.971272605023472,10.400758360912077,-24.76805476877986,-24.182352887906124,805.0000763767013
3층,F블록,4,6,3층 F블록4열 6,-1222,2523,1268,3층 B블록4열 2,3076.7900480858293,25.93678522576533,10.691203173237287,-25.84295051844616,-24.33794240155196,786.4074406356297
3층,F블록,4,7,3층 F블록4열 7,-1261,2481,1268,3층 B블록4열 1,3058.3175113123884,25.889513272735662,10.990349830538886,-26.942536790247026,-24.494572962721595,767.9374208547658
3층,G블록,4,1,3층 G블록4열 1,-1372,2365,1268,3층 A블록4열 14,3013.87342136328,25.631083126255383,11.833224087997376,-30.119171315791636,-24.8801189601882,723.5004273122066
3층,G블록,4,2,3층 G블록4열 2,-1406,2329,1268,3층 A블록4열 13,3001.4831333858933,25.52246861608057,12.095947552758131,-31.11906842040873,-24.989857019993824,711.1124113205917
3층,G블록,4,3,3층 G블록4열 3,-1440,2293,1268,3층 A블록4열 12,2989.8617024872574,25.39849482630345,12.35878250104122,-32.12874928244254,-25.09370227174388,699.493290067294
3층,G블록,4,4,3층 G블록4열 4,-1475,2257,1268,3층 A블록4열 11,2979.5130474626217,25.250138152404578,12.622320549651254,-33.16551430046065,-25.186931327150585,689.1469828410242
3층,G블록,4,5,3층 G블록4열 5,-1509,2220,1268,3층 A블록4열 10,2968.721105122541,25.09901656207211,12.89023748005682,-34.20511180696688,-25.284923082430456,678.3575032203694
3층,G블록,4,6,3층 G블록4열 6,-1544,2184,1268,3층 A블록4열 9,2960.002702701469,24.91869136817485,13.15136526746836,-35.258771471605165,-25.364667102972607,669.6415392573015
3층,G블록,4,7,3층 G블록4열 7,-1578,2148,1268,3층 A블록4열 8,2951.57788309914,24.732003875479684,13.409756583377334,-36.302375842327656,-25.44222385229889,661.219205859961
3층,G블록,4,8,3층 G블록4열 8,-1613,2112,1268,3층 A블록4열 7,2944.509636594861,24.520219685567927,13.666401010906048,-37.37009645470258,-25.50767354335182,654.1534923393111
3층,G블록,4,9,3층 G블록4열 9,-1647,2075,1268,3층 A블록4열 6,2937.0151514760696,24.305853902570185,13.926196145982376,-38.44025938651758,-25.577453441397218,646.6616588518657
3층,G블록,4,10,3층 G블록4열 10,-1681,2039,1268,3층 A블록4열 5,2931.058853042702,24.073176105767928,14.176149898359231,-39.50297978918124,-25.633195251876348,640.707986839922
3층,G블록,4,11,3층 G블록4열 11,-1716,2003,1268,3층 A블록4열 4,2926.5148214215487,23.81564249410765,14.422440388756646,-40.58715742947204,-25.675890584646822,636.1666268423869
3층,G블록,4,12,3층 G블록4열 12,-1750,1967,1268,3층 A블록4열 3,2922.2274038821824,23.55386471917761,14.66424134390788,-41.658841070192935,-25.716310630316293,631.8819217230962
3층,G블록,4,13,3층 G블록4열 13,-1785,1930,1268,3층 A블록4열 2,2918.7238649793508,23.26979615429089,14.907837854161556,-42.76482554698848,-25.74943898877654,628.3812108058501
3층,G블록,4,14,3층 G블록4열 14,-1819,1894,1268,3층 A블록4열 1,2916.1311698893105,22.980416629914536,15.13961302458547,-43.84282273827428,-25.7740119127598,625.7913023164338
3층,A블록,5,1,3층 A블록5열 1,1823,2035,1328,3층 G블록5열 12,3037.785048353488,22.587928813764155,14.214360437783238,41.85471711867832,-25.922857477133817,747.4152542130506
3층,A블록,5,2,3층 A블록5열 2,1788,2072,1328,3층 G블록5열 11,3041.991452979446,22.838702642269823,13.985169391553436,40.79203765780758,-25.884353912246237,751.6195856199278
3층,A블록,5,3,3층 A블록5열 3,1754,2108,1328,3층 G블록5열 10,3046.926976479745,23.06945015891728,13.758215959076058,39.76276913588839,-25.83932779324749,756.5531111183267
3층,A블록,5,4,3층 A블록5열 4,1719,2144,1328,3층 G블록5열 9,3052.0945267144,23.296464961783407,13.527468814623647,38.72167568916951,-25.792359241325496,761.7187030223388
3층,A블록,5,5,3층 A블록5열 5,1685,2180,1328,3층 G블록5열 8,3058.6286142648964,23.50101491468959,13.293829472500578,37.701719845213766,-25.733223721985087,768.2508376756534
3층,A블록,5,6,3층 A블록5열 6,1651,2217,1328,3층 G블록5열 7,3066.67148550346,23.68893106357748,13.051475078914844,36.67505709474492,-25.660819303354675,776.291709298411
3층,A블록,5,7,3층 A블록5열 7,1616,2253,1328,3층 G블록5열 6,3074.255844915969,23.874979788347343,12.81233031525104,35.65058283375415,-25.592929564433145,783.8741828587241
3층,A블록,5,8,3층 A블록5열 8,1582,2289,1328,3층 G블록5열 5,3083.152445144417,24.03849552559207,12.571950569589855,34.649572172900044,-25.51376794465953,792.768902486658
3층,A블록,5,9,3층 A블록5열 9,1547,2325,1328,3층 G블록5열 4,3092.315960570653,24.19656902458465,12.329288904583793,33.638854706604405,-25.432761578872256,801.9305796887132
3층,A블록,5,10,3층 A블록5열 10,1513,2362,1328,3층 G블록5열 3,3103.513653909066,24.32827914599771,12.080655267846817,32.6419527282218,-25.334495431962605,813.1263672478219
3층,A블록,5,11,3층 A블록5열 11,1478,2398,1328,3층 G블록5열 2,3114.2369852019933,24.458035921044008,11.836257480104011,31.64747789875552,-25.24112842948868,823.8479027425486
3층,A블록,5,12,3층 A블록5열 12,1444,2434,1328,3층 G블록5열 1,3126.191932687435,24.56600511793021,11.59272483376091,30.67905072362378,-25.137876510429194,835.801051404601
3층,B블록,5,1,3층 B블록5열 1,1334,2550,1328,3층 F블록5열 7,3169.485762706626,24.825578327756947,10.811010227819176,27.615741899400174,-24.771180026392955,879.0891781710808
3층,B블록,5,2,3층 B블록5열 2,1293,2594,1328,3층 F블록5열 6,3188.145071981512,24.883477212692508,10.518798584314544,26.49432659702822,-24.61653382124901,897.7463237139808
3층,B블록,5,3,3층 B블록5열 3,1251,2637,1328,3층 F블록5열 5,3206.610983577521,24.93455321650941,10.232985733171036,25.379790358455597,-24.465447183911696,916.2101657532427
3층,B블록,5,4,3층 B블록5열 4,1210,2681,1328,3층 F블록5열 4,3227.296856503907,24.955800612017644,9.946855521901572,24.2908052885458,-24.298461224621366,936.893864215974
3층,B블록,5,5,3층 B블록5열 5,1169,2724,1328,3층 F블록5열 3,3248.125767269488,24.96520408134817,9.669527234428168,23.22650872072523,-24.132687114290103,957.720656961995
3층,B블록,5,6,3층 B블록5열 6,1127,2768,1328,3층 F블록5열 2,3270.4031861530466,24.95797178599528,9.39001855063269,22.153852050566567,-23.95795426445438,979.9958857248538
3층,B블록,5,7,3층 B블록5열 7,1086,2811,1328,3층 F블록5열 1,3293.1293627794216,24.93456146843839,9.121653194993437,21.123509915151363,-23.782376232753,1002.7198895238681
3층,C블록,5,1,3층 C블록5열 1,914,2907,1328,3층 E블록5열 11,3324.09822357884,25.19252847906835,8.40624830098146,17.453850782787324,-23.547352716531844,1033.6858563879334
3층,C블록,5,2,3층 C블록5열 2,865,2911,1328,3층 E블록5열 10,3314.4728087585813,25.37834422288712,8.307679675839498,16.549250894272095,-23.619884814460185,1024.061361232791
3층,C블록,5,3,3층 C블록5열 3,816,2916,1328,3층 E블록5열 9,3306.4325185916014,25.547898311658603,8.206104486963008,15.633500345307024,-23.68082697761343,1016.0218772045397
3층,C블록,5,4,3층 C블록5열 4,768,2920,1328,3층 E블록5열 8,3298.455396090722,25.70980552236901,8.112021840656142,14.735835826468616,-23.741612279587137,1008.0455762981692
3층,C블록,5,5,3층 C블록5열 5,719,2925,1328,3층 E블록5열 7,3291.8338354175776,25.85846070981484,8.014207847170733,13.810180288304451,-23.792313714789408,1001.4247464910682
3층,C블록,5,6,3층 C블록5열 6,671,2929,1328,3층 E블록5열 6,3285.249762194649,25.99946803122381,7.924603835670907,12.903149424149923,-23.84295049661292,994.841417470533
3층,C블록,5,7,3층 C블록5열 7,622,2932,1328,3층 E블록5열 5,3278.275766313749,26.139888151599784,7.840528500402536,11.977265779768691,-23.89682963234732,987.8682195105624
3층,C블록,5,8,3층 C블록5열 8,573,2935,1328,3층 E블록5열 4,3272.023532922708,26.269047289097816,7.759794445896321,11.04690280515247,-23.94534708848149,981.6167386797009
3층,C블록,5,9,3층 C블록5열 9,525,2938,1328,3층 E블록5열 3,3266.6577720967343,26.38392501896695,7.684120121529817,10.1314211493544,-23.98714821555617,976.2516647470952
3층,C블록,5,10,3층 C블록5열 10,476,2942,1328,3층 E블록5열 2,3262.74792161454,26.482649948647754,7.607231607246136,9.19051064176936,-24.01770247240125,972.3423982073556
3층,C블록,5,11,3층 C블록5열 11,427,2944,1328,3층 E블록5열 1,3257.7674870991023,26.58388156737022,7.54306710159086,8.252674550249555,-24.05673978423747,967.3626423632527
3층,D블록,5,1,3층 D블록5열 1,274,2950,1328,3층 D블록5열 12,3246.715263154439,26.822936270286835,7.377319738973485,5.306485050430022,-24.143839197134334,956.3121974438054
